"id","created_at","updated_at","app","payout"
"b5ac98c7-9ce9-4e31-9290-8bd9bb86b5ec","2023-12-19 11:50:44.213452+00","2023-12-19 11:50:44.213468+00","BETIKA","1.08"
"356c9f0e-0120-4f63-b7cb-593a06f7829e","2023-12-19 11:50:24.287025+00","2023-12-19 11:50:24.287051+00","BETIKA","4.15"
"99bf23a1-5836-4024-a054-03c33415a0d9","2023-12-19 11:49:43.22614+00","2023-12-19 11:49:43.226155+00","BETIKA","5.88"
"d8fdfc9e-ba6b-465e-b9b6-7623f841dd62","2023-12-19 11:49:13.825674+00","2023-12-19 11:49:13.825692+00","BETIKA","1.15"
"2feff3b4-e278-4f37-8106-24fbbeccc0fe","2023-12-19 11:48:53.245156+00","2023-12-19 11:48:53.245171+00","BETIKA","1.16"
"d213b3b6-5f44-4a8a-afca-e0187250f07d","2023-12-19 11:48:43.343304+00","2023-12-19 11:48:43.343321+00","BETIKA","2.02"
"29bb1e92-cc0d-4cac-8b79-a28d5944bac8","2023-12-19 11:48:13.75022+00","2023-12-19 11:48:13.750237+00","BETIKA","5.10"
"a27268f7-2b73-4a1b-8f28-9237fc6f61b0","2023-12-19 11:47:43.319329+00","2023-12-19 11:47:43.31935+00","BETIKA","4.07"
"e4b13398-90c0-4528-81ab-690280497bba","2023-12-19 11:47:04.636437+00","2023-12-19 11:47:04.636454+00","BETIKA","10.64"
"60c8e188-6340-49b6-ace0-9f99c7345533","2023-12-19 11:46:23.544464+00","2023-12-19 11:46:23.544481+00","BETIKA","1.14"
"e6e70a6e-7505-4c1f-9bef-a9a0813b838d","2023-12-19 11:46:13.23881+00","2023-12-19 11:46:13.238825+00","BETIKA","1.00"
"21d0ee58-34dc-4c90-b4b4-79643822093f","2023-12-19 11:45:53.306869+00","2023-12-19 11:45:53.306884+00","BETIKA","1.77"
"6508d0b7-89db-4f69-9a34-8cd58c8d65e8","2023-12-19 11:45:33.509652+00","2023-12-19 11:45:33.509668+00","BETIKA","1.35"
"778e1a89-88f2-4cdd-a53b-2d2c45735c41","2023-12-19 11:45:13.298445+00","2023-12-19 11:45:13.298461+00","BETIKA","3.00"
"a14199d5-e941-4b41-9804-f74a187b00bc","2023-12-19 11:44:43.45967+00","2023-12-19 11:44:43.459686+00","BETIKA","1.09"
"5f89641c-55ad-40ed-8b97-7332563202ef","2023-12-19 11:44:24.252586+00","2023-12-19 11:44:24.252602+00","BETIKA","2.18"
"ea356b39-eea6-4fc3-aa8c-a9bf6aa110ba","2023-12-19 11:44:03.208192+00","2023-12-19 11:44:03.208208+00","BETIKA","10.18"
"0dedab37-ef83-4347-a8fa-70d001ae7293","2023-12-19 11:43:23.98471+00","2023-12-19 11:43:23.984725+00","BETIKA","1.84"
"fe13b613-f89f-405c-be4d-3e384762ee58","2023-12-19 11:42:53.4687+00","2023-12-19 11:42:53.468716+00","BETIKA","1.91"
"0b4fed0a-1fb0-4c0d-8641-570b2109b9b6","2023-12-19 11:42:33.340602+00","2023-12-19 11:42:33.340617+00","BETIKA","2.38"
"3c2f4e8b-3439-4985-adf8-3300319bb116","2023-12-19 11:42:03.196197+00","2023-12-19 11:42:03.196212+00","BETIKA","3.10"
"6b4e18d5-e8d4-41bb-af45-6172af421983","2023-12-19 11:41:34.221128+00","2023-12-19 11:41:34.22115+00","BETIKA","1.03"
"8aa3b981-aa60-4f39-93f5-d7abf8e39760","2023-12-19 11:41:05.478282+00","2023-12-19 11:41:05.478297+00","BETIKA","3.49"
"560831ae-6432-4a38-b768-d5aa1035c603","2023-12-19 11:40:33.752184+00","2023-12-19 11:40:33.752201+00","BETIKA","7.80"
"485b9ae9-a345-4a57-b806-977d0d2772c9","2023-12-19 11:39:53.544533+00","2023-12-19 11:39:53.544551+00","BETIKA","7.45"
"f8d5c8c3-6284-4768-9dbb-fdf3d7db666a","2023-12-19 11:39:03.667499+00","2023-12-19 11:39:03.667515+00","BETIKA","97.11"
"fe0bcca4-b6ff-426e-adeb-aee45cbf94b4","2023-12-19 11:37:53.315009+00","2023-12-19 11:37:53.315029+00","BETIKA","2.77"
"7f720821-b341-42b4-a835-830884002ce1","2023-12-19 11:37:23.255731+00","2023-12-19 11:37:23.255747+00","BETIKA","1.23"
"6ccfc387-865e-40d0-8299-6be4e3f11b2c","2023-12-19 11:37:03.29222+00","2023-12-19 11:37:03.292234+00","BETIKA","1.84"
"aefd25d2-c0a9-4cf2-aaf8-c330016d508e","2023-12-19 11:36:43.665076+00","2023-12-19 11:36:43.665093+00","BETIKA","1.40"
"a7a67c5d-16e5-49e4-a1f4-a7fec05ef72f","2023-12-19 11:36:13.26983+00","2023-12-19 11:36:13.269851+00","BETIKA","46.22"
"90b6b1dc-8ec1-43ed-86ff-5b96a1e40e1f","2023-12-19 11:35:13.223543+00","2023-12-19 11:35:13.223559+00","BETIKA","1.93"
"3863e595-b2ad-47ae-8fdf-473dc45def53","2023-12-19 11:34:53.216246+00","2023-12-19 11:34:53.216262+00","BETIKA","5.70"
"fb73f448-dde3-4636-bc96-20fec6d98ea4","2023-12-19 11:34:03.226666+00","2023-12-19 11:34:03.226681+00","BETIKA","4.97"
"f055bb63-b2d7-4821-bea9-b65a29846c4a","2023-12-19 11:33:33.702218+00","2023-12-19 11:33:33.702236+00","BETIKA","12.27"
"12df0dc8-ba33-44b1-9804-ed0a9966b670","2023-12-19 11:32:53.396939+00","2023-12-19 11:32:53.396954+00","BETIKA","7.25"
"7c969046-4c70-4e62-9bf9-ba3976d7fde6","2023-12-19 11:32:13.28053+00","2023-12-19 11:32:13.280535+00","BETIKA","1.27"
"36985a05-2d1b-47fb-8974-27af924a2f64","2023-12-19 11:32:13.280515+00","2023-12-19 11:32:13.280519+00","BETIKA","1.32"
"2fbb613e-2618-4c1d-b655-23e77cb0885d","2023-12-19 11:32:13.280499+00","2023-12-19 11:32:13.280504+00","BETIKA","1.47"
"c39c9317-a865-4f9c-9d05-3e6012f30c42","2023-12-19 11:32:13.280484+00","2023-12-19 11:32:13.280489+00","BETIKA","1.46"
"94af8e54-52b7-42d7-b8ff-6aa442dae6cd","2023-12-19 11:32:13.280468+00","2023-12-19 11:32:13.280473+00","BETIKA","8.56"
"92b23f32-951b-429c-bea2-aa655ae40808","2023-12-19 11:32:13.280452+00","2023-12-19 11:32:13.280457+00","BETIKA","2.01"
"a2063814-f8a5-4636-9e28-c2860a455ee9","2023-12-19 11:32:13.280436+00","2023-12-19 11:32:13.280441+00","BETIKA","1.10"
"d637f2d3-f64a-41d5-aca4-072493e6da1e","2023-12-19 11:32:13.28042+00","2023-12-19 11:32:13.280425+00","BETIKA","1.86"
"3db856ad-0575-4fdb-97c7-81f4241a8dce","2023-12-19 11:32:13.280404+00","2023-12-19 11:32:13.280409+00","BETIKA","1.04"
"a4aada7e-ec80-462c-be72-943c999ee388","2023-12-19 11:32:13.280388+00","2023-12-19 11:32:13.280393+00","BETIKA","1.40"
"f4641166-6c91-406e-9fa6-fcf13702b067","2023-12-19 11:32:13.280372+00","2023-12-19 11:32:13.280377+00","BETIKA","1.25"
"8c7bb795-2fc9-448f-9395-85715fc27ab3","2023-12-19 11:32:13.280356+00","2023-12-19 11:32:13.280361+00","BETIKA","3.94"
"d3d94092-f1b4-4c2c-8747-7544afdbf0c5","2023-12-19 11:32:13.280339+00","2023-12-19 11:32:13.280345+00","BETIKA","5.44"
"49aaa850-ec79-4dcc-9a7a-078b638ba066","2023-12-19 11:32:13.280322+00","2023-12-19 11:32:13.280327+00","BETIKA","4.24"
"ed8b9ecf-6dee-41ab-8b71-a4b20560e96b","2023-12-19 11:32:13.280283+00","2023-12-19 11:32:13.280298+00","BETIKA","1.49"
"322a0179-2322-42f8-af64-178d78933c34","2023-12-19 11:32:03.233045+00","2023-12-19 11:32:03.23305+00","BETIKA","1.32"
"fac3e979-34c5-4eaf-9591-2d919d2271f7","2023-12-19 11:32:03.233029+00","2023-12-19 11:32:03.233034+00","BETIKA","1.47"
"2dc7eab6-49fa-4225-a020-bed97038c0f4","2023-12-19 11:32:03.233014+00","2023-12-19 11:32:03.233019+00","BETIKA","1.46"
"2b4cea27-d359-4d5a-aab6-3924d055df38","2023-12-19 11:32:03.232999+00","2023-12-19 11:32:03.233003+00","BETIKA","8.56"
"82caf192-b9ec-4f25-bb1c-b6e973b9ec89","2023-12-19 11:32:03.232983+00","2023-12-19 11:32:03.232988+00","BETIKA","2.01"
"dc081a0d-d23d-450d-a59a-94a6675a7b92","2023-12-19 11:32:03.232968+00","2023-12-19 11:32:03.232973+00","BETIKA","1.10"
"97250733-ad30-4712-92e2-1d72770e9ccb","2023-12-19 11:32:03.232953+00","2023-12-19 11:32:03.232958+00","BETIKA","1.86"
"ca3075e7-b3dd-4b83-bad7-1d8bdbfd4dcc","2023-12-19 11:32:03.232938+00","2023-12-19 11:32:03.232942+00","BETIKA","1.04"
"ae9662a5-80e7-496e-97d0-867c6f50b7ca","2023-12-19 11:32:03.232921+00","2023-12-19 11:32:03.232926+00","BETIKA","1.40"
"c144097b-828d-4162-ab38-eed042ab9962","2023-12-19 11:32:03.232906+00","2023-12-19 11:32:03.232911+00","BETIKA","1.25"
"f69eab3f-52f1-4f6a-9567-356663454455","2023-12-19 11:32:03.23289+00","2023-12-19 11:32:03.232895+00","BETIKA","3.94"
"88e81952-2aba-4a95-a364-5f9d42a55aae","2023-12-19 11:32:03.232872+00","2023-12-19 11:32:03.232878+00","BETIKA","5.44"
"f9335394-0f49-4715-9ad0-856432b31f47","2023-12-19 11:32:03.232851+00","2023-12-19 11:32:03.232857+00","BETIKA","4.24"
"a98925a4-4582-4d79-83be-c736b29bfe5d","2023-12-19 11:32:03.232806+00","2023-12-19 11:32:03.232823+00","BETIKA","1.49"
"adb04d47-d3df-427e-bef1-ce8880d76cb5","2023-12-19 11:31:53.164764+00","2023-12-19 11:31:53.164769+00","BETIKA","1.32"
"67cb0f33-05db-455a-8a91-fed56170a107","2023-12-19 11:31:53.164748+00","2023-12-19 11:31:53.164753+00","BETIKA","1.47"
"c5e56c0e-b358-405f-b708-6397e18520b1","2023-12-19 11:31:53.164732+00","2023-12-19 11:31:53.164737+00","BETIKA","1.46"
"464e2dfe-6934-4f52-a2b0-989141e5639d","2023-12-19 11:31:53.164716+00","2023-12-19 11:31:53.164721+00","BETIKA","8.56"
"3d44a3db-0fda-43ca-bb1b-6315ea458c72","2023-12-19 11:31:53.164701+00","2023-12-19 11:31:53.164705+00","BETIKA","2.01"
"68542ae4-cbbe-4be2-910d-91afff96467d","2023-12-19 11:31:53.164685+00","2023-12-19 11:31:53.16469+00","BETIKA","1.10"
"bf5c4164-9884-499d-985d-17f131c72842","2023-12-19 11:31:53.164669+00","2023-12-19 11:31:53.164674+00","BETIKA","1.86"
"e6e28218-cc22-4293-a734-2295c40717c2","2023-12-19 11:31:53.164654+00","2023-12-19 11:31:53.164659+00","BETIKA","1.04"
"2e3e438e-b793-4dcc-a012-dc457774f644","2023-12-19 11:31:53.164639+00","2023-12-19 11:31:53.164644+00","BETIKA","1.40"
"fc35765b-8df8-451b-a861-3b72b3ee4506","2023-12-19 11:31:53.164624+00","2023-12-19 11:31:53.164628+00","BETIKA","1.25"
"73946005-0011-4260-8488-f912578e27a2","2023-12-19 11:31:53.164608+00","2023-12-19 11:31:53.164613+00","BETIKA","3.94"
"20f0a73d-140f-45bc-9ba7-716b7f5bb152","2023-12-19 11:31:53.164592+00","2023-12-19 11:31:53.164597+00","BETIKA","5.44"
"4e7d9801-5137-4c0f-ba75-618da6217bc7","2023-12-19 11:31:53.164575+00","2023-12-19 11:31:53.16458+00","BETIKA","4.24"
"712a420b-90fe-43d8-aa80-000e2cecd04f","2023-12-19 11:31:53.164535+00","2023-12-19 11:31:53.164551+00","BETIKA","1.49"
"06f9b6c0-eef9-4735-88a8-2861240a73c7","2023-12-19 11:31:43.200985+00","2023-12-19 11:31:43.200991+00","BETIKA","1.47"
"a0e1655d-711d-4100-a1aa-2a310c6c4399","2023-12-19 11:31:43.200965+00","2023-12-19 11:31:43.200971+00","BETIKA","1.46"
"c5f1ea51-c58e-453c-8565-f2c5c3853e13","2023-12-19 11:31:43.200883+00","2023-12-19 11:31:43.200889+00","BETIKA","8.56"
"a0a31832-2de7-4c0a-b040-fd4d485e2439","2023-12-19 11:31:43.200863+00","2023-12-19 11:31:43.200869+00","BETIKA","2.01"
"863a2c6e-3e89-48dd-92e2-352b670283fe","2023-12-19 11:31:43.200844+00","2023-12-19 11:31:43.20085+00","BETIKA","1.10"
"e34552b0-070f-4025-9f3e-82ac81323361","2023-12-19 11:31:43.200825+00","2023-12-19 11:31:43.200831+00","BETIKA","1.86"
"c04c1edf-3dcb-4716-ab27-d674598d69c2","2023-12-19 11:31:43.200805+00","2023-12-19 11:31:43.200811+00","BETIKA","1.04"
"f4b34ef1-4ee9-4bf0-86d7-e0b7d3910ef3","2023-12-19 11:31:43.200786+00","2023-12-19 11:31:43.200792+00","BETIKA","1.40"
"d94a8c93-44b8-495e-824f-aab237b7aa3e","2023-12-19 11:31:43.200766+00","2023-12-19 11:31:43.200772+00","BETIKA","1.25"
"7fa13388-bb7e-4703-9973-4c3bee6dbadf","2023-12-19 11:31:43.200746+00","2023-12-19 11:31:43.200752+00","BETIKA","3.94"
"95660975-8cc9-4e9b-9971-b30ab6d86dd7","2023-12-19 11:31:43.200726+00","2023-12-19 11:31:43.200732+00","BETIKA","5.44"
"32508d3d-f38c-49d0-af5c-833715c1324d","2023-12-19 11:31:43.200702+00","2023-12-19 11:31:43.20071+00","BETIKA","4.24"
"3ec7353c-5add-4734-858a-26ceee7bb191","2023-12-19 11:31:43.200651+00","2023-12-19 11:31:43.200671+00","BETIKA","1.49"
"43a10380-2119-4f21-8301-c7544cfe8f38","2023-12-19 11:31:34.086746+00","2023-12-19 11:31:34.086752+00","BETIKA","1.47"
"5f155d7f-4adc-48e5-b8e4-f75374bf3f15","2023-12-19 11:31:34.086726+00","2023-12-19 11:31:34.086732+00","BETIKA","1.46"
"ff689c7d-88ac-4de6-bba3-795e07848ddb","2023-12-19 11:31:34.086706+00","2023-12-19 11:31:34.086712+00","BETIKA","8.56"
"3f5e5893-47f8-4675-af77-ce2726ca660d","2023-12-19 11:31:34.086687+00","2023-12-19 11:31:34.086693+00","BETIKA","2.01"
"ca1cbe4b-c035-4b44-8ceb-9c76429d5efe","2023-12-19 11:31:34.086667+00","2023-12-19 11:31:34.086673+00","BETIKA","1.10"
"aee0fe1b-6ed1-46b6-9193-fb45637778b3","2023-12-19 11:31:34.086646+00","2023-12-19 11:31:34.086653+00","BETIKA","1.86"
"1b03a11a-91b8-4b09-9a07-b4ca3addaf75","2023-12-19 11:31:34.086626+00","2023-12-19 11:31:34.086633+00","BETIKA","1.04"
"874b8dba-9d2e-4929-b479-c30df930fc5b","2023-12-19 11:31:34.086606+00","2023-12-19 11:31:34.086612+00","BETIKA","1.40"
"f87e2ba7-a6da-4230-ae8c-75c0aaa75503","2023-12-19 11:31:34.086586+00","2023-12-19 11:31:34.086592+00","BETIKA","1.25"
"f42596c4-1102-4a7f-927a-74779aefb3d3","2023-12-19 11:31:34.086566+00","2023-12-19 11:31:34.086572+00","BETIKA","3.94"
"b22d06fd-62b7-4733-a16d-ebe68c020f92","2023-12-19 11:31:34.086544+00","2023-12-19 11:31:34.08655+00","BETIKA","5.44"
"8120d9cd-ba56-4ef1-a48f-a1bdc31f1676","2023-12-19 11:31:34.086519+00","2023-12-19 11:31:34.086526+00","BETIKA","4.24"
"927af98f-7a79-4d58-9ef6-a0fe555ad13c","2023-12-19 11:31:34.086465+00","2023-12-19 11:31:34.086486+00","BETIKA","1.49"
"98cbe78a-53e6-4815-bb5e-a4ce67b3c3ea","2023-12-19 11:31:23.253486+00","2023-12-19 11:31:23.253491+00","BETIKA","1.46"
"de94e17c-03a5-4fdd-9955-77d2e48caea8","2023-12-19 11:31:23.253468+00","2023-12-19 11:31:23.253473+00","BETIKA","8.56"
"274c4ba0-2e19-436a-820e-e977f7a3181b","2023-12-19 11:31:23.253451+00","2023-12-19 11:31:23.253456+00","BETIKA","2.01"
"651043ab-3e05-4c1a-aac3-e4bedd0e3ac7","2023-12-19 11:31:23.253436+00","2023-12-19 11:31:23.253441+00","BETIKA","1.10"
"6a145bef-f106-44da-9fea-f825c656cdc8","2023-12-19 11:31:23.25342+00","2023-12-19 11:31:23.253425+00","BETIKA","1.86"
"133739a1-445d-40bd-adc3-ce62d4d6e5c2","2023-12-19 11:31:23.253405+00","2023-12-19 11:31:23.25341+00","BETIKA","1.04"
"62193cb5-5bc8-4978-8bf3-a3ed07c29975","2023-12-19 11:31:23.25339+00","2023-12-19 11:31:23.253395+00","BETIKA","1.40"
"d4c73050-8145-46d9-bcce-d7c09640f089","2023-12-19 11:31:23.253374+00","2023-12-19 11:31:23.253378+00","BETIKA","1.25"
"a22ac5c2-ded5-4566-a643-d9c5c1465d82","2023-12-19 11:31:23.253358+00","2023-12-19 11:31:23.253363+00","BETIKA","3.94"
"7848a8bb-fa53-4e35-a89c-c892b0cc6a5f","2023-12-19 11:31:23.253341+00","2023-12-19 11:31:23.253346+00","BETIKA","5.44"
"3a4587d0-3087-4b7e-b601-bd5753951188","2023-12-19 11:31:23.253323+00","2023-12-19 11:31:23.253328+00","BETIKA","4.24"
"2aca89e4-f339-42ff-b360-faac8c54f11e","2023-12-19 11:31:23.253283+00","2023-12-19 11:31:23.253299+00","BETIKA","1.49"
"50eade8c-0af1-489f-8606-787c3fceb4f0","2023-12-19 11:31:13.366906+00","2023-12-19 11:31:13.366911+00","BETIKA","1.46"
"df1b94c0-99a4-4a17-a496-ece5a00b49d8","2023-12-19 11:31:13.366891+00","2023-12-19 11:31:13.366896+00","BETIKA","8.56"
"1befaa31-55eb-47a8-bd48-92d63c795dea","2023-12-19 11:31:13.366876+00","2023-12-19 11:31:13.366881+00","BETIKA","2.01"
"d27d83b8-5124-42df-8a5e-0b7f26ac4652","2023-12-19 11:31:13.366861+00","2023-12-19 11:31:13.366865+00","BETIKA","1.10"
"f6a6f6f0-4a30-4fbe-8bb6-d2fd82a90ed9","2023-12-19 11:31:13.366846+00","2023-12-19 11:31:13.36685+00","BETIKA","1.86"
"93c2f52e-daf9-4739-89c9-95a4516365ca","2023-12-19 11:31:13.36683+00","2023-12-19 11:31:13.366835+00","BETIKA","1.04"
"1a8969b1-5a02-4e30-80f6-477898c7b3ad","2023-12-19 11:31:13.366815+00","2023-12-19 11:31:13.36682+00","BETIKA","1.40"
"b8dd8bd0-fcd1-4e5f-8312-63641245ac3f","2023-12-19 11:31:13.366799+00","2023-12-19 11:31:13.366804+00","BETIKA","1.25"
"5e8d6045-8592-41db-a51d-b3cc5cbd4995","2023-12-19 11:31:13.366783+00","2023-12-19 11:31:13.366788+00","BETIKA","3.94"
"23811bdb-4434-4b65-ab22-55332d827e32","2023-12-19 11:31:13.366766+00","2023-12-19 11:31:13.366771+00","BETIKA","5.44"
"f0036a92-b8a1-4b85-81c9-987fdc160ece","2023-12-19 11:31:13.366748+00","2023-12-19 11:31:13.366754+00","BETIKA","4.24"
"eecebd4b-2726-4b6b-9d3b-48f539ccfe01","2023-12-19 11:31:13.366705+00","2023-12-19 11:31:13.366722+00","BETIKA","1.49"
"c54480a9-3adb-48fe-a20f-b5794ac77cf4","2023-12-19 11:31:03.389471+00","2023-12-19 11:31:03.389475+00","BETIKA","8.56"
"52e184ad-bb27-427f-b6c8-77f71f0d141e","2023-12-19 11:31:03.389456+00","2023-12-19 11:31:03.38946+00","BETIKA","2.01"
"7e2490fb-90a8-4b37-884b-30ad2c904cd9","2023-12-19 11:31:03.38944+00","2023-12-19 11:31:03.389445+00","BETIKA","1.10"
"7df2b1ff-9f58-4c34-9e52-d13fe227211e","2023-12-19 11:31:03.389425+00","2023-12-19 11:31:03.38943+00","BETIKA","1.86"
"3265e1e3-d24f-4556-a1b3-0eb9b39ce200","2023-12-19 11:31:03.38941+00","2023-12-19 11:31:03.389414+00","BETIKA","1.04"
"8b03d815-6b08-4870-8120-5cbabedc1a8c","2023-12-19 11:31:03.389394+00","2023-12-19 11:31:03.389399+00","BETIKA","1.40"
"a7b3472d-ec5f-4e79-8c99-4659a947fec6","2023-12-19 11:31:03.389377+00","2023-12-19 11:31:03.389383+00","BETIKA","1.25"
"75301799-3f0a-4f44-a148-02d36f96fc2f","2023-12-19 11:31:03.389361+00","2023-12-19 11:31:03.389366+00","BETIKA","3.94"
"f456cfd5-1535-41ec-ba4b-a4103ac0c3e0","2023-12-19 11:31:03.389345+00","2023-12-19 11:31:03.38935+00","BETIKA","5.44"
"44aeeb1b-723e-425a-bd6b-26a8889cdba9","2023-12-19 11:31:03.389328+00","2023-12-19 11:31:03.389333+00","BETIKA","4.24"
"a79bdad8-ddea-4b2a-bc87-9f61ade3f4b5","2023-12-19 11:31:03.389288+00","2023-12-19 11:31:03.389304+00","BETIKA","1.49"
"50d4eeec-003c-42e2-9fd3-581abcce9970","2023-12-19 11:30:54.541517+00","2023-12-19 11:30:54.541522+00","BETIKA","8.56"
"755359e2-257a-4075-9679-2ddf6bb674be","2023-12-19 11:30:54.541502+00","2023-12-19 11:30:54.541506+00","BETIKA","2.01"
"fa9a4ae6-0d2b-4d73-8f79-b9c670f13362","2023-12-19 11:30:54.541485+00","2023-12-19 11:30:54.541491+00","BETIKA","1.10"
"43b5d05b-ce3a-44d7-a404-a0ce1a2a78c1","2023-12-19 11:30:54.541466+00","2023-12-19 11:30:54.541471+00","BETIKA","1.86"
"4d34dd40-9525-4c85-9c62-74e179c9d1c4","2023-12-19 11:30:54.541451+00","2023-12-19 11:30:54.541455+00","BETIKA","1.04"
"3dfb9367-4262-4e5b-b7bb-319378a5ff40","2023-12-19 11:30:54.541435+00","2023-12-19 11:30:54.54144+00","BETIKA","1.40"
"271db40a-5335-440c-a40c-4cfc2432e3f9","2023-12-19 11:30:54.541419+00","2023-12-19 11:30:54.541424+00","BETIKA","1.25"
"d625455b-3c0b-4728-9ea1-f7a820332cb0","2023-12-19 11:30:54.541404+00","2023-12-19 11:30:54.541409+00","BETIKA","3.94"
"4fd24fd1-485c-4cc5-9c76-4c70c60035d9","2023-12-19 11:30:54.541387+00","2023-12-19 11:30:54.541392+00","BETIKA","5.44"
"320dfbb6-b4bf-45b6-8cfe-c1168e2ca2e7","2023-12-19 11:30:54.541368+00","2023-12-19 11:30:54.541374+00","BETIKA","4.24"
"928683d5-8000-4ccc-99fd-7822e86bad78","2023-12-19 11:30:54.541326+00","2023-12-19 11:30:54.541343+00","BETIKA","1.49"
"92772788-b6a0-43c2-824f-ccad57166e8f","2023-12-19 11:30:43.229317+00","2023-12-19 11:30:43.229321+00","BETIKA","2.01"
"b701e4b1-2844-495b-9332-70a101b8c975","2023-12-19 11:30:43.229301+00","2023-12-19 11:30:43.229306+00","BETIKA","1.10"
"f1f27de9-07ca-434b-b841-6d994249cd7c","2023-12-19 11:30:43.229285+00","2023-12-19 11:30:43.22929+00","BETIKA","1.86"
"ce3ac772-d642-42f1-aed7-31f8e4e73ed4","2023-12-19 11:30:43.229265+00","2023-12-19 11:30:43.229271+00","BETIKA","1.04"
"69a644b5-ca7f-4845-b161-20c9628199c2","2023-12-19 11:30:43.229248+00","2023-12-19 11:30:43.229253+00","BETIKA","1.40"
"97c0095c-2b90-433a-879d-fe7ab6df259c","2023-12-19 11:30:43.229232+00","2023-12-19 11:30:43.229237+00","BETIKA","1.25"
"76318b97-875c-40fd-a24a-ebc727b1184c","2023-12-19 11:30:43.229216+00","2023-12-19 11:30:43.229221+00","BETIKA","3.94"
"357a9573-0e90-4690-ba3a-6a26a835ba72","2023-12-19 11:30:43.229196+00","2023-12-19 11:30:43.229203+00","BETIKA","5.44"
"33ff69a6-da8f-4e77-8664-0b05fc51098a","2023-12-19 11:30:43.229177+00","2023-12-19 11:30:43.229183+00","BETIKA","4.24"
"f4b25a3c-bbb0-48ca-967b-da727608a4b4","2023-12-19 11:30:43.229135+00","2023-12-19 11:30:43.229151+00","BETIKA","1.49"
"0bb7668d-eb6c-4dce-bb4e-d7b4b91e22cb","2023-12-19 11:30:34.126295+00","2023-12-19 11:30:34.126301+00","BETIKA","2.01"
"d79878cd-68d5-4ac7-968b-245b446e3d9f","2023-12-19 11:30:34.126277+00","2023-12-19 11:30:34.126282+00","BETIKA","1.10"
"e0534b20-ca0c-47bf-822a-dfa99680a298","2023-12-19 11:30:34.12626+00","2023-12-19 11:30:34.126265+00","BETIKA","1.86"
"17962a13-439a-432d-97b4-cd51726b2149","2023-12-19 11:30:34.126242+00","2023-12-19 11:30:34.126248+00","BETIKA","1.04"
"1931af57-9be2-4d52-9e44-ddc4c2c7e9e8","2023-12-19 11:30:34.126226+00","2023-12-19 11:30:34.12623+00","BETIKA","1.40"
"cad12a5a-f4bd-44de-827c-576550a66a38","2023-12-19 11:30:34.12621+00","2023-12-19 11:30:34.126215+00","BETIKA","1.25"
"1c1d5b7f-76cd-45e4-8b6c-b9d03bf9213e","2023-12-19 11:30:34.126195+00","2023-12-19 11:30:34.126199+00","BETIKA","3.94"
"21e2d69e-73f1-4c13-93c3-35a9a646ea93","2023-12-19 11:30:34.126178+00","2023-12-19 11:30:34.126184+00","BETIKA","5.44"
"7a5e7d68-37e7-4c77-9b66-5c82cbbf293a","2023-12-19 11:30:34.12616+00","2023-12-19 11:30:34.126166+00","BETIKA","4.24"
"8700f24b-3114-4994-bfa6-32b452250989","2023-12-19 11:30:34.126118+00","2023-12-19 11:30:34.126135+00","BETIKA","1.49"
"04fe0c11-05e7-4eb7-b2b8-f4bdfd08deb8","2023-12-19 11:30:23.776381+00","2023-12-19 11:30:23.776386+00","BETIKA","2.01"
"ae433567-9abc-4773-9ccd-030520fdb9f8","2023-12-19 11:30:23.776365+00","2023-12-19 11:30:23.77637+00","BETIKA","1.10"
"b5249bf3-928e-48b4-b6d2-4aeeae61d166","2023-12-19 11:30:23.77635+00","2023-12-19 11:30:23.776355+00","BETIKA","1.86"
"455bd82c-f6c0-453a-abd4-0ca639a6a547","2023-12-19 11:30:23.776335+00","2023-12-19 11:30:23.77634+00","BETIKA","1.04"
"a3d50d29-0c5d-4df9-ab96-ea83786aff42","2023-12-19 11:30:23.776319+00","2023-12-19 11:30:23.776324+00","BETIKA","1.40"
"9aef8996-659a-4539-8df7-a65dac0ac1ca","2023-12-19 11:30:23.776303+00","2023-12-19 11:30:23.776308+00","BETIKA","1.25"
"98590e94-898e-44a2-bf0c-6d3326ce6b3c","2023-12-19 11:30:23.776287+00","2023-12-19 11:30:23.776292+00","BETIKA","3.94"
"a155f783-f01e-46f9-94de-a0913a44ae17","2023-12-19 11:30:23.776271+00","2023-12-19 11:30:23.776276+00","BETIKA","5.44"
"2cff7b4d-fd6a-449b-8053-08616b20f04e","2023-12-19 11:30:23.776253+00","2023-12-19 11:30:23.776259+00","BETIKA","4.24"
"caab4ac4-d714-43b0-ba68-66cf47d14444","2023-12-19 11:30:23.776214+00","2023-12-19 11:30:23.77623+00","BETIKA","1.49"
"ee7a690f-73e6-450a-ae26-08ec3938b710","2023-12-19 11:30:13.387129+00","2023-12-19 11:30:13.387133+00","BETIKA","2.01"
"88b7bf1b-8272-4edf-a85c-7081800f878f","2023-12-19 11:30:13.387114+00","2023-12-19 11:30:13.387118+00","BETIKA","1.10"
"d4204988-951e-4feb-9829-0b27be2f51f5","2023-12-19 11:30:13.387099+00","2023-12-19 11:30:13.387104+00","BETIKA","1.86"
"b3743035-e741-41ac-9e02-1cbbfcb61bc4","2023-12-19 11:30:13.387084+00","2023-12-19 11:30:13.387088+00","BETIKA","1.04"
"f0ae237f-2c46-4e6e-a1e6-02ba3141406a","2023-12-19 11:30:13.387069+00","2023-12-19 11:30:13.387073+00","BETIKA","1.40"
